DATE,Microcycle,Injury,TD,HSR,+25 Km/h,ACC,DEC,PlayerID,Max Speed,Sprints,Mins,Max Speed Season,Avg Speed Season,% Max Speed,Speed Diff Max Avg,TD_max,TD_avg,HSR_max,HSR_avg,+25 Km/h_max,+25 Km/h_avg,ACC_max,ACC_avg,DEC_max,DEC_avg,Sprints_max,Sprints_avg,TD_Rel,HSR_Rel,+25 Km/h_Rel,ACC_Rel,DEC_Rel,Sprints_Rel,TD-3,HSR-3,+25 Km/h-3,ACC-3,DEC-3,Sprints-3,TD-7,HSR-7,+25 Km/h-7,ACC-7,DEC-7,Sprints-7,TD-21,HSR-21,+25 Km/h-21,ACC-21,DEC-21,Sprints-21,TD/Mins,HSR/Mins,+25 Km/h/Mins,ACC/Mins,DEC/Mins,Sprints/Mins
2022-10-05,MD (HOME) ,0.0,5763.0,270.0,30.0,45.0,64.0,77765.0,31.11,26.0,67.92,32.08,21.29152010050252,96.97630922693267,46.11450874879407,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,54.26,44.39,18.03,50.49,54.47,52.94,9475.0,344.0,30.0,82.0,87.0,35.0,25933.0,835.0,131.0,253.0,281.0,77.0,68167.0,1819.0,236.0,727.0,747.0,187.0,84.84982332155477,3.9752650176678443,0.4416961130742049,0.6625441696113074,0.9422850412249705,0.3828032979976443
2022-10-06,M+1,0.0,2303.0,65.0,4.0,40.0,25.0,77765.0,26.53,5.0,31.84,32.08,21.29152010050252,82.6995012468828,24.60359746401502,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,21.68,10.69,2.4,44.88,21.28,10.18,11778.0,409.0,34.0,122.0,112.0,40.0,25591.0,898.0,135.0,259.0,260.0,81.0,67845.0,1861.0,240.0,741.0,723.0,187.0,72.33040201005025,2.041457286432161,0.12562814070351758,1.256281407035176,0.785175879396985,0.157035175879397
2022-10-07,M-1,0.0,3482.0,22.0,0.0,51.0,24.0,77765.0,23.27,5.0,59.88,32.08,21.29152010050252,72.53740648379053,9.292337466552176,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,32.78,3.62,0.0,57.23,20.43,10.18,11548.0,357.0,34.0,136.0,113.0,36.0,24621.0,810.0,112.0,261.0,249.0,75.0,64399.0,1739.0,225.0,760.0,711.0,181.0,58.14963259853039,0.3674014696058784,0.0,0.8517034068136272,0.4008016032064128,0.083500334001336
2022-10-08,MD (AWAY) ,0.0,10776.0,546.0,58.0,107.0,130.0,77765.0,29.35,48.0,101.17,32.08,21.29152010050252,91.49002493765586,37.84830703237243,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,101.46,89.76,34.85,120.06,110.64,97.74,16561.0,633.0,62.0,198.0,179.0,58.0,31240.0,1250.0,142.0,327.0,331.0,113.0,75175.0,2285.0,283.0,867.0,841.0,229.0,106.51378867253138,5.396856775724029,0.5732924780073144,1.0576257783928042,1.2849658989819117,0.47444894731639814
2022-10-10,M+2,0.0,1750.0,1.0,0.0,31.0,3.0,77765.0,21.36,0.0,22.96,32.08,21.29152010050252,66.58354114713217,0.3216299220264054,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,16.48,0.16,0.0,34.78,2.55,0.0,12526.0,547.0,58.0,138.0,133.0,48.0,27786.0,978.0,92.0,311.0,269.0,93.0,76925.0,2286.0,283.0,898.0,844.0,229.0,76.21951219512195,0.04355400696864111,0.0,1.3501742160278745,0.13066202090592335,0.0
2022-10-11,M-4,0.0,5230.0,291.0,43.0,67.0,52.0,77765.0,29.93,24.0,83.6,32.08,21.29152010050252,93.29800498753117,40.57239623437502,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,49.24,47.84,25.84,75.18,44.26,48.87,6980.0,292.0,43.0,98.0,55.0,24.0,29304.0,1195.0,135.0,341.0,298.0,108.0,75789.0,2456.0,326.0,897.0,835.0,237.0,62.55980861244019,3.480861244019139,0.514354066985646,0.8014354066985646,0.6220095693779905,0.28708133971291866
2022-10-13,M-2,0.0,4434.0,74.0,0.0,59.0,53.0,77765.0,24.59,11.0,79.95,32.08,21.29152010050252,76.65211970074813,15.49198875386842,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,41.75,12.17,0.0,66.2,45.11,22.4,9664.0,365.0,43.0,126.0,105.0,35.0,25672.0,934.0,101.0,315.0,262.0,88.0,71606.0,2298.0,326.0,863.0,790.0,224.0,55.45966228893058,0.9255784865540962,0.0,0.7379612257661038,0.6629143214509068,0.13758599124452783
2022-10-14,M-1,0.0,3220.0,30.0,0.0,31.0,25.0,77765.0,23.54,4.0,74.42,32.08,21.29152010050252,73.37905236907731,10.56044795713959,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,30.32,4.93,0.0,34.78,21.28,8.14,7654.0,104.0,0.0,90.0,78.0,15.0,25410.0,942.0,101.0,295.0,263.0,87.0,68252.0,2071.0,257.0,834.0,738.0,205.0,43.267938726148884,0.40311744154797097,0.0,0.41655468959957,0.3359312012899758,0.05374899220639613
2022-10-15,MD (HOME) ,0.0,10915.0,521.0,12.0,79.0,111.0,77765.0,27.25,39.0,98.77,32.08,21.29152010050252,84.94389027431421,27.98522543891478,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,102.76,85.65,7.21,88.64,94.47,79.41,18569.0,625.0,12.0,169.0,189.0,54.0,25549.0,917.0,55.0,267.0,244.0,78.0,79167.0,2592.0,269.0,913.0,849.0,244.0,110.50926394654248,5.27488103675205,0.12149438088488408,0.7998380074921535,1.1238230231851778,0.3948567378758733
2022-10-18,M-1,0.0,3878.0,85.0,23.0,33.0,35.0,77765.0,30.36,6.0,63.83,32.08,21.29152010050252,94.63840399002494,42.59197960827348,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,36.51,13.97,13.82,37.03,29.79,12.22,3878.0,85.0,23.0,33.0,35.0,6.0,22447.0,710.0,35.0,202.0,224.0,60.0,76461.0,2571.0,273.0,854.0,823.0,234.0,60.75513081623061,1.331662227792574,0.3603321322262259,0.5169982766724112,0.5483315055616481,0.09399968666771111
2022-10-19,MD (AWAY) ,1.0,1646.0,77.0,1.0,13.0,23.0,77765.0,32.08,2.0,18.0,32.08,21.29152010050252,0.0,-100.0,11982.0,9260.680555555555,806.0,410.5138888888889,283.0,49.84722222222222,107.0,71.23937849926573,141.0,93.99153144913855,63.0,35.22222222222222,15.5,12.66,0.6,14.59,19.58,4.07,5524.0,162.0,24.0,46.0,58.0,8.0,24093.0,787.0,36.0,215.0,247.0,62.0,73567.0,2547.0,272.0,764.0,762.0,221.0,91.44444444444444,4.277777777777778,0.05555555555555555,0.7222222222222222,1.2777777777777777,0.1111111111111111
2022-11-02,MD (AWAY) ,0.0,10202.0,491.0,78.0,64.0,78.0,87583.0,29.92,43.0,99.4,34.27,21.18993932038835,87.30668222935512,41.19908295920334,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,100.17,99.41,73.39,75.26,80.67,97.14,14560.0,507.0,78.0,86.0,102.0,46.0,31410.0,993.0,142.0,246.0,261.0,97.0,82507.0,3357.0,382.0,739.0,732.0,284.0,102.635814889336,4.9396378269617705,0.7847082494969818,0.6438631790744467,0.7847082494969818,0.43259557344064387
2022-11-04,M-1,0.0,2602.0,1.0,0.0,16.0,17.0,87583.0,21.05,0.0,58.15,34.27,21.18993932038835,61.42398599358039,-0.660404535720914,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,25.55,0.2,0.0,18.81,17.58,0.0,12804.0,492.0,78.0,80.0,95.0,43.0,27348.0,836.0,118.0,194.0,213.0,85.0,77836.0,3244.0,381.0,682.0,671.0,270.0,44.7463456577816,0.017196904557179708,0.0,0.2751504729148753,0.292347377472055,0.0
2022-11-05,MD (HOME) ,0.0,10331.0,562.0,85.0,92.0,100.0,87583.0,31.46,47.0,97.02,34.27,21.18993932038835,91.80040852057192,48.46668281739763,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,101.43,113.79,79.98,108.18,103.43,106.17,12933.0,563.0,85.0,108.0,117.0,47.0,27493.0,1070.0,163.0,194.0,219.0,93.0,84169.0,3215.0,405.0,737.0,749.0,287.0,106.4831993403422,5.792620078334364,0.8761080189651619,0.948258091115234,1.0307153164296021,0.484436198721913
2022-11-07,M-1,0.0,2260.0,12.0,2.0,11.0,18.0,87583.0,27.24,3.0,35.69,34.27,21.18993932038835,79.48643128100379,28.55157151767041,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,22.19,2.43,1.88,12.94,18.62,6.78,12591.0,574.0,87.0,103.0,118.0,50.0,27750.0,1082.0,165.0,202.0,237.0,96.0,81167.0,3060.0,407.0,688.0,727.0,273.0,63.3230596805828,0.33622863547212106,0.05603810591202018,0.30820958251611097,0.5043429532081816,0.08405715886803027
2022-11-08,MD(HOME) ,0.0,10332.0,523.0,57.0,83.0,92.0,87583.0,28.45,47.0,99.05,34.27,21.18993932038835,83.01721622410271,34.26182854910878,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,101.44,105.89,53.63,97.6,95.16,106.17,12592.0,535.0,59.0,94.0,110.0,50.0,35727.0,1589.0,222.0,266.0,305.0,140.0,87497.0,3531.0,460.0,736.0,794.0,313.0,104.31095406360424,5.280161534578496,0.5754669358909642,0.8379606259464917,0.9288238263503281,0.4745078243311459
2022-11-10,M+2,0.0,1515.0,0.0,0.0,0.0,0.0,87583.0,13.09,0.0,20.88,34.27,21.18993932038835,38.19667347534286,-38.22540120534855,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,14.87,0.0,0.0,0.0,0.0,0.0,11847.0,523.0,57.0,83.0,92.0,47.0,27040.0,1098.0,144.0,202.0,227.0,97.0,80258.0,3134.0,378.0,653.0,701.0,278.0,72.55747126436782,0.0,0.0,0.0,0.0,0.0
2022-11-11,M-1,0.0,2514.0,7.0,0.0,9.0,8.0,87583.0,21.97,1.0,40.27,34.27,21.18993932038835,64.10854975196965,3.681278496447094,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,24.68,1.42,0.0,10.58,8.27,2.26,4029.0,7.0,0.0,9.0,8.0,1.0,26952.0,1104.0,144.0,195.0,218.0,98.0,78924.0,3084.0,376.0,608.0,655.0,271.0,62.428606903402034,0.17382666997765084,0.0,0.22349143282840822,0.19865905140302953,0.02483238142537869
2022-11-12,MD (AWAY) ,0.0,9768.0,472.0,105.0,73.0,107.0,87583.0,32.42,44.0,96.37,34.27,21.18993932038835,94.60169244236941,52.99713467705121,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,95.91,95.56,98.79,85.84,110.67,99.39,13797.0,479.0,105.0,82.0,115.0,45.0,26389.0,1014.0,164.0,176.0,225.0,95.0,86497.0,3524.0,480.0,656.0,743.0,310.0,101.35934419425132,4.8977897686001866,1.0895506900487704,0.7574971464148593,1.1103040365258898,0.4565736224966276
2022-11-22,M-5,0.0,2948.0,7.0,0.0,10.0,7.0,87583.0,22.5,1.0,36.15,34.27,21.18993932038835,65.65509191712867,6.182465460630849,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,28.94,1.42,0.0,11.76,7.24,2.26,2948.0,7.0,0.0,10.0,7.0,1.0,2948.0,7.0,0.0,10.0,7.0,1.0,52472.0,2075.0,327.0,358.0,427.0,186.0,81.54910096818811,0.19363762102351315,0.0,0.2766251728907331,0.19363762102351315,0.027662517289073308
2022-11-23,M-5,0.0,4142.0,39.0,0.0,18.0,24.0,87583.0,23.13,11.0,59.12,34.27,21.18993932038835,67.49343449080828,9.155574493528508,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,40.67,7.9,0.0,21.17,24.82,24.85,12029.0,87.0,0.0,71.0,72.0,23.0,12029.0,87.0,0.0,71.0,72.0,23.0,51351.0,1664.0,249.0,355.0,414.0,165.0,70.06089309878215,0.6596752368064953,0.0,0.3044654939106901,0.4059539918809202,0.1860622462787551
2022-11-24,M-5,0.0,989.0,0.0,0.0,2.0,1.0,87583.0,17.89,0.0,36.18,34.27,21.18993932038835,52.20309308433031,-15.57314190708062,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,9.71,0.0,0.0,2.35,1.03,0.0,13018.0,87.0,0.0,73.0,73.0,23.0,13018.0,87.0,0.0,73.0,73.0,23.0,52340.0,1664.0,249.0,357.0,415.0,165.0,27.335544499723603,0.0,0.0,0.055279159756771695,0.027639579878385848,0.0
2022-11-25,M-5,0.0,5667.0,126.0,23.0,62.0,46.0,87583.0,28.9,15.0,79.58,34.27,21.18993932038835,84.33031806244529,36.38547785832139,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,55.64,25.51,21.64,72.91,47.58,33.88,15737.0,206.0,23.0,125.0,112.0,37.0,18685.0,213.0,23.0,135.0,119.0,38.0,55405.0,1789.0,272.0,403.0,444.0,180.0,71.21135963810002,1.5833123900477508,0.28901734104046245,0.77909022367429,0.5780346820809249,0.18848957024377985
2022-11-26,M-5,0.0,7602.0,626.0,13.0,64.0,49.0,87583.0,30.09,35.0,93.08,34.27,21.18993932038835,87.80274292384009,42.00135047601699,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,74.64,126.74,12.23,75.26,50.68,79.06,14258.0,752.0,36.0,128.0,96.0,50.0,26287.0,839.0,36.0,199.0,168.0,73.0,52676.0,1853.0,200.0,375.0,393.0,168.0,81.67168027503223,6.725397507520412,0.13966480446927373,0.6875805758487323,0.5264288783841856,0.3760206274172755
2022-11-28,M-5,0.0,5713.0,130.0,35.0,48.0,46.0,87583.0,29.37,18.0,67.05,34.27,21.18993932038835,85.70177998249197,38.60351158127681,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,56.09,26.32,32.93,56.44,47.58,40.66,13315.0,756.0,48.0,112.0,95.0,53.0,32000.0,969.0,71.0,247.0,214.0,91.0,56129.0,1971.0,233.0,412.0,421.0,183.0,85.20507084265473,1.9388516032811336,0.5219985085756899,0.7158836689038032,0.6860551826994781,0.2684563758389262
2022-11-29,M-5,0.0,4333.0,117.0,0.0,44.0,40.0,87583.0,25.27,12.0,77.12,34.27,21.18993932038835,73.73796323314852,19.25470676400629,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,42.54,23.69,0.0,51.74,41.37,27.11,10046.0,247.0,35.0,92.0,86.0,30.0,33385.0,1079.0,71.0,281.0,247.0,102.0,50130.0,1565.0,176.0,373.0,369.0,148.0,56.18516597510373,1.517116182572614,0.0,0.5705394190871369,0.5186721991701244,0.15560165975103735
2022-11-30,M-5,0.0,4252.0,376.0,12.0,70.0,51.0,87583.0,27.04,25.0,73.1,34.27,21.18993932038835,78.90283046396264,27.60772738024258,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,41.75,76.13,11.29,82.31,52.75,56.47,18294.0,1419.0,47.0,176.0,137.0,80.0,32552.0,2171.0,83.0,304.0,233.0,130.0,58378.0,2737.0,188.0,457.0,420.0,198.0,58.16689466484269,5.143638850889193,0.16415868673050618,0.957592339261286,0.6976744186046512,0.34199726402188785
2022-12-02,M-5,0.0,4097.0,111.0,1.0,16.0,11.0,87583.0,25.9,8.0,61.48,34.27,21.18993932038835,75.57630580682812,22.22781579690395,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,40.23,22.47,0.94,18.81,11.38,18.07,12345.0,1283.0,13.0,100.0,62.0,58.0,29993.0,2156.0,61.0,256.0,197.0,123.0,58446.0,2841.0,189.0,464.0,423.0,205.0,66.63955757970072,1.805465191932336,0.016265452179570594,0.2602472348731295,0.1789199739752765,0.13012361743656475
2022-12-03,M-5,0.0,10291.0,294.0,44.0,77.0,77.0,87583.0,31.6,36.0,141.81,34.27,21.18993932038835,92.20892909250072,49.12737371359711,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,101.04,59.53,41.4,90.55,79.64,81.32,14388.0,405.0,45.0,93.0,88.0,44.0,32682.0,1824.0,92.0,269.0,225.0,124.0,58969.0,2663.0,128.0,468.0,393.0,197.0,72.56893025879698,2.073196530569071,0.310274310697412,0.542980043720471,0.542980043720471,0.2538607996615189
2022-12-05,M-5,0.0,5496.0,7.0,0.0,34.0,35.0,87583.0,23.97,3.0,65.75,34.27,21.18993932038835,69.94455792238108,13.11971987072539,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,53.96,1.42,0.0,39.98,36.2,6.78,15787.0,301.0,44.0,111.0,112.0,39.0,32465.0,1701.0,57.0,255.0,214.0,109.0,64465.0,2670.0,128.0,502.0,428.0,200.0,83.5893536121673,0.10646387832699619,0.0,0.5171102661596958,0.532319391634981,0.045627376425855515
2022-12-06,M-5,1.0,2547.0,14.0,0.0,16.0,27.0,87583.0,22.14,3.0,50.24,34.27,21.18993932038835,64.60461044645461,4.483546013260757,11366.0,9004.115942028986,626.0,361.81159420289856,154.0,58.56521739130435,99.0,71.07982049584345,112.0,81.36864562642536,53.0,35.53623188405797,25.01,2.83,0.0,18.81,27.93,6.78,8043.0,21.0,0.0,50.0,62.0,6.0,30679.0,1598.0,57.0,227.0,201.0,100.0,67012.0,2684.0,128.0,518.0,455.0,203.0,50.69665605095541,0.2786624203821656,0.0,0.3184713375796178,0.5374203821656051,0.059713375796178345
2022-08-02,M+1,0.0,7420.0,357.0,58.0,90.0,44.0,89871.0,27.9,5.0,98.55,34.12,21.75340248962654,81.7702227432591,28.25579820584185,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,90.76,105.1,62.64,117.37,74.98,120.88,12424.0,483.0,63.0,132.0,73.0,6.0,21957.0,603.0,67.0,215.0,135.0,6.0,31622.0,653.0,67.0,306.0,184.0,6.0,75.29173008625064,3.6225266362252664,0.5885337392186707,0.9132420091324202,0.4464738711314054,0.05073566717402334
2022-08-04,M-4,0.0,5923.0,136.0,17.0,63.0,39.0,89871.0,28.74,2.0,96.21,34.12,21.75340248962654,84.23212192262604,32.11726309806075,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,72.45,40.04,18.36,82.16,66.46,48.35,13343.0,493.0,75.0,153.0,83.0,7.0,27880.0,739.0,84.0,278.0,174.0,8.0,37545.0,789.0,84.0,369.0,223.0,8.0,61.5632470637148,1.4135744725080555,0.17669680906350693,0.6548175865294669,0.4053632678515747,0.020787859889824345
2022-08-05,M-3,0.0,6221.0,356.0,63.0,53.0,36.0,89871.0,30.32,2.0,79.34,34.12,21.75340248962654,88.862837045721,39.38049468104391,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,76.09,104.8,68.04,69.12,61.35,48.35,12144.0,492.0,80.0,116.0,75.0,4.0,28286.0,1033.0,143.0,279.0,175.0,10.0,43766.0,1145.0,147.0,422.0,259.0,10.0,78.40937736324678,4.487017897655659,0.7940509200907486,0.6680110915049156,0.45374338290899924,0.025207965717166624
2022-08-06,M-2,0.0,3774.0,127.0,0.0,38.0,33.0,89871.0,25.86,0.0,83.2,34.12,21.75340248962654,75.79132473622509,18.8779548961674,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,46.16,37.39,0.0,49.56,56.24,0.0,15918.0,619.0,80.0,154.0,108.0,4.0,28342.0,1102.0,143.0,286.0,181.0,10.0,47540.0,1272.0,147.0,460.0,292.0,10.0,45.36057692307692,1.5264423076923077,0.0,0.4567307692307692,0.39663461538461536,0.0
2022-08-07,M-1,0.0,2716.0,37.0,5.0,30.0,24.0,89871.0,28.15,1.0,60.99,34.12,21.75340248962654,82.5029308323564,29.40504370947843,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,33.22,10.89,5.4,39.12,40.9,24.18,12711.0,520.0,68.0,121.0,93.0,3.0,27606.0,1119.0,148.0,286.0,186.0,11.0,50256.0,1309.0,152.0,490.0,316.0,11.0,44.53189047384817,0.6066568289883587,0.08198065256599442,0.49188391539596654,0.39350713231677326,0.016396130513198885
2022-08-08,MD (AWAY),0.0,2802.0,574.0,30.0,32.0,22.0,89871.0,27.65,1.0,24.71,34.12,21.75340248962654,81.03751465416178,27.10655270220527,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,34.27,168.98,32.4,41.73,37.49,24.18,9292.0,738.0,35.0,100.0,79.0,2.0,28856.0,1587.0,173.0,306.0,198.0,11.0,53058.0,1883.0,182.0,522.0,338.0,12.0,113.39538648320517,23.229461756373937,1.2140833670578712,1.2950222581950628,0.8903278025091056,0.04046944556859571
2022-08-10,M+2,0.0,4781.0,51.0,0.0,52.0,37.0,89871.0,24.22,0.0,69.37,34.12,21.75340248962654,70.98475967174679,11.33890439231146,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,58.48,15.01,0.0,67.81,63.05,0.0,7583.0,625.0,30.0,84.0,59.0,1.0,26217.0,1281.0,115.0,268.0,191.0,6.0,57839.0,1934.0,182.0,574.0,375.0,12.0,68.92028254288597,0.7351881216664263,0.0,0.7496035750324347,0.5333717745423093,0.0
2022-08-11,M-1,0.0,3505.0,24.0,20.0,34.0,24.0,89871.0,28.91,1.0,76.32,34.12,21.75340248962654,84.7303634232122,32.89875004053362,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,42.87,7.07,21.6,44.34,40.9,24.18,8286.0,75.0,20.0,86.0,61.0,1.0,23799.0,1169.0,118.0,239.0,176.0,5.0,61344.0,1958.0,202.0,608.0,399.0,13.0,45.92505241090147,0.3144654088050315,0.2620545073375262,0.4454926624737946,0.3144654088050315,0.013102725366876311
2022-08-12,MD (HOME),0.0,1148.0,160.0,0.0,9.0,3.0,89871.0,25.26,0.0,11.0,34.12,21.75340248962654,74.03282532239156,16.11976568743962,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,14.04,47.1,0.0,11.74,5.11,0.0,9434.0,235.0,20.0,95.0,64.0,1.0,18726.0,973.0,55.0,195.0,143.0,3.0,62492.0,2118.0,202.0,617.0,402.0,13.0,104.36363636363636,14.545454545454545,0.0,0.8181818181818182,0.2727272727272727,0.0
2022-08-13,M+1,0.0,3456.0,169.0,42.0,34.0,24.0,89871.0,29.27,3.0,55.54,34.12,21.75340248962654,85.78546307151231,34.55366356577029,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,42.27,49.75,45.36,44.34,40.9,72.53,8109.0,353.0,62.0,77.0,51.0,4.0,18408.0,1015.0,97.0,191.0,134.0,6.0,65948.0,2287.0,244.0,651.0,426.0,16.0,62.225423118473174,3.0428519985595965,0.7562117392870004,0.6121714079942384,0.43212099387828595,0.054015124234785744
2022-08-14,M+2,0.0,3251.0,29.0,1.0,39.0,29.0,89871.0,26.13,0.0,56.4,34.12,21.75340248962654,76.58264947245019,20.11914004009489,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,39.76,8.54,1.08,50.86,49.42,0.0,7855.0,358.0,43.0,82.0,56.0,3.0,18943.0,1007.0,93.0,200.0,139.0,5.0,69199.0,2316.0,245.0,690.0,455.0,16.0,57.641843971631204,0.5141843971631206,0.01773049645390071,0.6914893617021277,0.5141843971631206,0.0
2022-08-15,M-1,0.0,1688.0,6.0,0.0,8.0,12.0,89871.0,20.96,0.0,36.92,34.12,21.75340248962654,61.43024618991794,-3.647256975109483,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,20.65,1.77,0.0,10.43,20.45,0.0,8395.0,204.0,43.0,81.0,65.0,3.0,17829.0,439.0,63.0,176.0,129.0,4.0,67214.0,2299.0,245.0,648.0,446.0,16.0,45.7204767063922,0.16251354279523292,0.0,0.21668472372697725,0.32502708559046584,0.0
2022-08-16,MD (AWAY) ,0.0,3931.0,221.0,65.0,27.0,33.0,89871.0,31.41,5.0,40.72,34.12,21.75340248962654,92.05744431418523,44.39120507689938,9422.0,6929.181818181818,402.0,277.3636363636364,129.0,56.18181818181818,90.0,63.36363636363637,70.0,47.36363636363637,5.0,3.272727272727273,48.08,65.06,70.2,35.21,56.24,120.88,8870.0,256.0,66.0,74.0,74.0,5.0,21760.0,660.0,128.0,203.0,162.0,9.0,65153.0,2493.0,310.0,634.0,451.0,21.0,96.53732809430255,5.427308447937132,1.5962671905697445,0.6630648330058939,0.8104125736738703,0.12278978388998035
